,AAC|C,AAC|E,AAC|F,AAC|G,AAC|H,AAC|I,AAC|K,AAC|L,AAC|M,AAC|P,AAC|Q,AAC|R,AAC|S,AAC|W,AAC|Y,PAAC|R,PAAC|D,PAAC|C,PAAC|E,PAAC|G,PAAC|H,PAAC|I,PAAC|L,PAAC|K,PAAC|F,PAAC|P,PAAC|S,PAAC|W,PAAC|V,PAAC|lambda1,PAAC|lambda2,PAAC|lambda3,PHYC|Net Charge,PHYC|Hydrophobic Moment,PHYC|Hydrophobicity,PHYC|Aromacity,PHYC|Alpha Helical Propensity,PHYC|Aliphatic Index,PHYC|Boman Index,BLOSUM4,BLOSUM17,BLOSUM18,BLOSUM19,BLOSUM41,BLOSUM42,BLOSUM59,BLOSUM85,BLOSUM87,BLOSUM92,BLOSUM105,BLOSUM114,BLOSUM115,BLOSUM118,BLOSUM119,BLOSUM125,BLOSUM129,BLOSUM134,BLOSUM136,BLOSUM138,BLOSUM156,BLOSUM158,BLOSUM161,BLOSUM164,BLOSUM170,BLOSUM195,BLOSUM197,BLOSUM215,BLOSUM237,BLOSUM240,BLOSUM245,BLOSUM255,BLOSUM258,BLOSUM276,BLOSUM305,BLOSUM318,BLOSUM319,BLOSUM329,ZSCALE4,ZSCALE5,ZSCALE6,ZSCALE9,ZSCALE11,ZSCALE23,ZSCALE25,ZSCALE26,ZSCALE28,ZSCALE32,ZSCALE33,ZSCALE34,ZSCALE35,ZSCALE38,ZSCALE45,ZSCALE52,ZSCALE56,ZSCALE65,ZSCALE68,ZSCALE79,ZSCALE80
695,0.0,0.0,7.69230769230769,15.3846153846154,0.0,0.0,0.0,30.7692307692308,7.69230769230769,0.0,0.0,23.0769230769231,0.0,0.0,0.0,0.484070279538521,0.0,0.0,0.0,0.322713519692347,0.0,0.0,0.645427039384695,0.0,0.161356759846174,0.0,0.0,0.0,0.161356759846174,0.282290423563942,0.332964292303644,0.22338852428624,2.7600716144893,0.732898983927418,-0.307692307692308,0.0769230769230769,1.07230769230769,150.0,0.924615384615385,-1,-2,-2,-3,0,-2,-3,0.0,-1.0,-1.0,-1.0,0.0,-3.0,-2.0,-1.0,-3.0,0.0,-3.0,-1.0,-3.0,-2.0,-2.0,-1.0,-4.0,2.0,-2.0,-1.0,-2.0,0.0,4.0,-1.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,-0.82,-0.38,-4.22,0.54,2.05,0.6,1.3,-4.28,-1.49,2.5,-3.5,1.99,-0.17,-1.49,0.84,2.5,-2.59,0.84,0.0,0.0,0.0
696,0.0,10.0,0.0,10.0,0.0,0.0,70.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388917279913137,0.388917279913137,0.0,0.0,0.0,2.72242095939196,0.0,0.0,0.0,0.0,0.0,0.183774879349547,0.232426903395744,0.194880937341573,5.75591906916951,0.333356868541698,2.42,0.0,1.188,0.0,5.026,-1,-1,-3,-2,-1,2,-2,-3.0,1.0,5.0,-4.0,-3.0,-1.0,-3.0,-2.0,-3.0,-2.0,-3.0,0.0,-2.0,0.0,-3.0,-1.0,-1.0,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.31,2.29,1.49,2.29,-2.49,0.31,3.11,-0.11,-4.06,0.36,-0.82,-0.38,-2.49,0.31,0.0,0.0,0.0,0.0,0.0,0.0
697,4.76190476190476,4.76190476190476,0.0,9.52380952380952,0.0,9.52380952380952,4.76190476190476,4.76190476190476,0.0,4.76190476190476,0.0,0.0,19.047619047619,4.76190476190476,4.76190476190476,0.0,0.291717038023416,0.291717038023416,0.291717038023416,0.583434076046833,0.0,0.583434076046833,0.291717038023416,0.291717038023416,0.0,0.291717038023416,1.16686815209367,0.291717038023416,0.0,0.276170651167406,0.219397994106609,0.212714316702568,-1.24786615499465,0.191404439854115,-0.171428571428571,0.0952380952380952,0.965714285714286,70.0,0.873809523809524,-1,-2,-2,-3,-1,2,-2,-1.0,0.0,0.0,-4.0,-3.0,-1.0,-3.0,-2.0,9.0,-3.0,-2.0,-1.0,-2.0,-2.0,-3.0,1.0,0.0,-2.0,-3.0,-1.0,-1.0,-2.0,-3.0,-1.0,-1.0,-3.0,1.0,-3.0,-2.0,-3.0,1.0,-0.82,-0.38,0.24,-0.14,2.29,1.15,0.67,3.11,-0.11,-1.67,3.71,0.18,-2.65,-1.71,0.67,-2.32,-4.36,0.67,0.6,-0.82,-0.38
698,8.33333333333333,16.6666666666667,0.0,8.33333333333333,8.33333333333333,8.33333333333333,16.6666666666667,0.0,0.0,0.0,8.33333333333333,0.0,0.0,8.33333333333333,0.0,0.0,0.0,0.216946333212219,0.433892666424437,0.216946333212219,0.216946333212219,0.216946333212219,0.0,0.433892666424437,0.0,0.0,0.0,0.216946333212219,0.0,0.278296863337407,0.293119623449907,0.211637180000467,-0.159002265706702,0.0435541340671723,0.375,0.0833333333333333,1.17,49.1666666666667,1.81916666666667,-1,-1,-3,-2,-1,-3,-1,-2.0,-3.0,-3.0,-4.0,-3.0,-1.0,-3.0,-2.0,-3.0,-1.0,-3.0,0.0,-3.0,1.0,-3.0,-1.0,0.0,-3.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.31,0.84,0.18,-3.89,0.59,-1.59,3.11,-0.11,0.89,-2.49,1.49,0.31,0.6,0.66,-4.06,0.24,0.0,0.0,0.0,0.0
699,0.0,11.1111111111111,0.0,0.0,0.0,11.1111111111111,0.0,0.0,0.0,44.4444444444444,11.1111111111111,11.1111111111111,0.0,11.1111111111111,0.0,0.21229557577687,0.0,0.0,0.21229557577687,0.0,0.0,0.21229557577687,0.0,0.0,0.0,0.849182303107479,0.0,0.21229557577687,0.0,0.3055954414832,0.2148292749946,0.26727970774533,-0.163182381202008,0.27231141679046,0.111111111111111,0.111111111111111,0.856666666666667,43.3333333333333,2.22444444444444,2,-1,-3,-2,-1,-2,-3,-3.0,-1.0,-1.0,-3.0,-3.0,-1.0,-2.0,-1.0,-1.0,-3.0,0.0,-2.0,-3.0,-1.0,-4.0,-1.0,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,-0.25,-4.36,3.44,-1.66,1.84,2.0,1.75,-1.44,-1.73,-1.71,-0.84,0.26,1.84,2.0,0.0,0.0,0.0,0.0,0.0,0.0
700,0.0,0.0,14.2857142857143,0.0,0.0,0.0,28.5714285714286,28.5714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785469198400803,0.785469198400803,0.392734599200401,0.0,0.0,0.0,0.0,0.260199977028885,0.323381851788508,0.220050871582407,3.7561056101933,0.574047509853093,-0.157142857142857,0.142857142857143,1.24428571428571,140.0,-0.762857142857143,-3,-2,1,3,-1,2,-2,-1.0,-3.0,-2.0,0.0,-2.0,-1.0,-3.0,-2.0,-3.0,-1.0,-3.0,0.0,-3.0,1.0,-3.0,-1.0,-4.0,2.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,-1.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.54,-0.62,0.24,-0.14,2.29,-1.49,0.84,0.24,0.6,0.89,-2.49,1.49,0.31,0.6,0.84,0.89,-4.22,1.3,-1.49,0.0,0.0
701,5.55555555555556,11.1111111111111,5.55555555555556,5.55555555555556,5.55555555555556,11.1111111111111,0.0,5.55555555555556,0.0,5.55555555555556,0.0,0.0,5.55555555555556,0.0,0.0,0.0,0.885874757433272,0.295291585811091,0.590583171622181,0.295291585811091,0.295291585811091,0.590583171622181,0.295291585811091,0.0,0.295291585811091,0.295291585811091,0.295291585811091,0.0,0.295291585811091,0.284275681835218,0.24186221000461,0.178570522349081,-5.15364198088917,0.0913228267912798,0.238888888888889,0.0555555555555555,1.03,86.6666666666667,1.96166666666667,6,-1,-4,-3,-2,0,-2,-4.0,5.0,1.0,-3.0,-3.0,-1.0,-4.0,-3.0,-1.0,-3.0,0.0,-2.0,-3.0,-1.0,-4.0,-2.0,-1.0,-3.0,-2.0,0.0,-2.0,-1.0,-2.0,-2.0,-4.0,1.0,4.0,-1.0,-3.0,-1.0,-1.0,-2.46,0.75,2.05,-0.82,3.05,-0.11,-0.25,3.98,1.93,-1.73,-1.71,-0.84,0.26,1.84,0.09,1.62,3.11,-0.62,1.15,-0.84,0.26
702,0.0,10.0,10.0,0.0,5.0,0.0,20.0,10.0,0.0,5.0,15.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.490850394361798,0.0,0.245425197180899,0.0,0.490850394361798,0.981700788723595,0.490850394361798,0.245425197180899,0.245425197180899,0.0,0.0,0.257932148308623,0.265804631273892,0.230838023236587,1.84790172139531,0.166514846139162,0.3,0.15,1.175,54.0,1.9705,-3,-2,1,3,-2,0,2,-2.0,-3.0,-3.0,0.0,-2.0,-1.0,-3.0,-2.0,-4.0,0.0,-3.0,0.0,-3.0,-2.0,-2.0,-1.0,-4.0,2.0,-1.0,-1.0,-1.0,-1.0,-2.0,-3.0,-1.0,-3.0,1.0,-3.0,-2.0,-1.0,2.0,0.54,-0.62,2.29,1.49,2.47,1.06,-0.62,0.24,0.6,0.26,-0.11,-0.34,-0.25,-1.49,0.84,0.5,1.75,0.31,0.6,-1.34,0.66
703,7.14285714285714,21.4285714285714,0.0,14.2857142857143,7.14285714285714,7.14285714285714,14.2857142857143,0.0,0.0,0.0,0.0,0.0,7.14285714285714,0.0,0.0,0.0,0.296498369634734,0.296498369634734,0.889495108904201,0.592996739269467,0.296498369634734,0.296498369634734,0.0,0.592996739269467,0.0,0.0,0.296498369634734,0.0,0.0,0.236411405650675,0.215534724239686,0.251555500474906,-2.14983376302616,0.309884666311659,1.05714285714286,0.0,1.05571428571429,27.8571428571429,3.53142857142857,-1,-2,-2,-3,-2,0,-2,-1.0,0.0,0.0,-3.0,-3.0,-1.0,-3.0,-2.0,-4.0,0.0,-3.0,0.0,-3.0,-1.0,-2.0,-2.0,6.0,-3.0,-2.0,-2.0,-1.0,-1.0,-1.0,-3.0,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.82,-0.38,0.75,-1.46,3.05,1.15,0.67,2.29,-2.49,0.26,-0.11,-0.34,-0.25,0.26,0.75,0.26,0.84,0.31,-0.11,0.0,0.0
704,0.0,0.0,0.0,6.66666666666667,0.0,0.0,13.3333333333333,26.6666666666667,0.0,0.0,0.0,6.66666666666667,0.0,0.0,13.3333333333333,0.243668108013301,0.487336216026601,0.0,0.0,0.243668108013301,0.0,0.0,0.974672432053202,0.487336216026601,0.0,0.0,0.0,0.0,0.0,0.28481312099374,0.225142596030037,0.246376174962922,0.76151803378029,0.0823422634803039,0.253333333333333,0.133333333333333,1.02666666666667,104.0,2.86933333333333,-1,-2,-2,-3,-1,-2,-1,-1.0,-3.0,-2.0,-3.0,-3.0,-1.0,-3.0,-2.0,-1.0,-3.0,0.0,-2.0,-2.0,1.0,-4.0,-2.0,1.0,-3.0,-3.0,-2.0,-2.0,-2.0,-1.0,-3.0,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.82,-0.38,3.98,-2.46,-4.28,-1.49,0.84,2.29,-2.49,-1.3,-1.49,-0.72,0.84,1.04,1.61,2.5,-2.54,1.61,-2.49,0.0,0.0
705,0.0,0.0,5.88235294117647,5.88235294117647,0.0,5.88235294117647,11.7647058823529,5.88235294117647,0.0,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.213136514161144,0.213136514161144,0.0,0.0,0.213136514161144,0.0,0.213136514161144,0.213136514161144,0.426273028322288,0.213136514161144,0.0,0.0,0.0,1.06568257080572,0.217980602101106,0.355340391513183,0.213542492224567,1.75921437323114,0.64749531451546,-0.164705882352941,0.0588235294117647,1.01235294117647,142.941176470588,0.374705882352941,-1,-2,-2,-3,-1,-2,-1,0.0,-1.0,-1.0,-2.0,6.0,-4.0,1.0,3.0,-3.0,0.0,-3.0,-1.0,-3.0,0.0,-3.0,-1.0,-3.0,4.0,-1.0,0.0,-1.0,0.0,4.0,-1.0,-2.0,-3.0,0.0,-1.0,-3.0,-1.0,-3.0,-0.82,-0.38,-2.59,-0.85,-4.28,0.6,1.3,-4.22,1.06,2.5,-3.5,1.99,-0.17,-2.49,0.26,-2.18,-2.59,-0.02,-2.49,-0.85,-0.02
706,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.298787074940875,0.0,0.0,0.0,0.0,0.0,0.298787074940875,0.298787074940875,0.298787074940875,0.298787074940875,0.298787074940875,0.0,0.0,0.282261693651601,0.198889944195842,0.220061287211682,-0.240775626868855,0.179343251539933,-0.15,0.2,0.916,39.0,1.762,6,-1,-4,-3,-1,-2,-3,-1.0,-3.0,-2.0,-1.0,-2.0,-1.0,-2.0,-2.0,-2.0,-1.0,6.0,-2.0,1.0,1.0,-2.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.46,0.75,-2.54,0.04,-1.66,-1.49,0.84,0.75,-1.12,1.94,1.06,0.54,-0.62,-1.12,-0.4,0.0,0.0,0.0,0.0,0.0,0.0
707,0.0,35.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37980766294681,0.0,0.0,0.0,0.0,0.67994504655623,0.0,1.35989009311246,0.0,0.0,0.339972523278115,0.265925133919259,0.218799063078105,0.175303279724521,-5.18645018033144,0.153424848402908,1.13,0.0,1.14,39.5,2.4125,-2,0,-3,-2,4,-1,-2,-3.0,-1.0,-1.0,-4.0,-3.0,-1.0,-3.0,-2.0,0.0,-2.0,-2.0,1.0,-3.0,-1.0,-4.0,4.0,-2.0,-1.0,7.0,-1.0,-1.0,5.0,0.0,-4.0,-1.0,-3.0,0.0,-4.0,-3.0,-2.0,0.0,-0.14,1.3,-1.66,0.7,0.24,1.84,2.0,3.11,-0.11,-2.32,0.6,-0.14,1.3,1.84,1.3,0.26,0.75,-0.25,-2.49,-0.34,-0.25
708,0.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296941900652053,0.593883801304105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296941900652053,0.16422418309262,0.30402051909198,0.234813397163347,-0.0655500093015234,0.435642452712204,-0.6,0.0,1.04,78.0,0.506,-1,-2,-2,-3,-2,0,2,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82,-0.38,-2.59,-0.85,2.47,0.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,0.0,0.0,0.0,0.0,0.0,0.0,46.1538461538462,30.7692307692308,0.0,0.0,0.0,0.0,0.0,0.0,7.69230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8035639019067,1.20534585286005,0.0,0.0,0.0,0.0,0.0,0.26591214420135,0.363843388309472,0.169353492012502,5.7531086071963,0.701885150382184,0.576923076923077,0.0769230769230769,1.22153846153846,135.384615384615,0.78,-1,-1,-3,-2,-1,2,-2,0.0,-1.0,-1.0,-1.0,0.0,-3.0,-2.0,-1.0,-3.0,-1.0,-3.0,0.0,-3.0,0.0,-3.0,-1.0,-4.0,2.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.49,0.31,-2.54,0.04,2.29,0.6,1.3,-4.28,-1.49,0.89,-2.49,1.49,0.31,-2.49,0.84,0.89,-4.28,0.84,0.0,0.0,0.0
710,0.0,28.5714285714286,0.0,0.0,0.0,0.0,14.2857142857143,14.2857142857143,0.0,14.2857142857143,0.0,0.0,14.2857142857143,0.0,14.2857142857143,0.0,0.0,0.0,0.515870041978212,0.0,0.0,0.0,0.257935020989106,0.257935020989106,0.0,0.257935020989106,0.257935020989106,0.0,0.0,0.269316198990827,0.250178481030368,0.222570298989699,-1.1623599213268,0.319833059872478,0.742857142857143,0.142857142857143,1.06714285714286,55.7142857142857,2.54142857142857,2,-1,-3,-2,1,-1,-2,-4.0,5.0,1.0,-1.0,0.0,-3.0,-2.0,-1.0,-3.0,-2.0,-4.0,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,-0.25,2.29,1.49,2.39,-0.11,-0.25,-4.28,-1.49,0.27,1.84,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,0.0,0.0,0.0,5.0,0.0,10.0,0.0,5.0,10.0,0.0,20.0,0.0,5.0,0.0,15.0,0.0,0.701890626587418,0.0,0.0,0.350945313293709,0.0,0.701890626587418,0.350945313293709,0.0,0.0,0.0,0.350945313293709,0.0,0.0,0.1911113223756,0.244506114436012,0.213437249894679,-2.23747296532071,0.0397784940945108,-0.38,0.15,1.02,58.5,2.2755,-3,-1,-3,-1,-2,0,-2,-2.0,-2.0,-2.0,-2.0,3.0,-3.0,2.0,7.0,-1.0,-2.0,0.0,-1.0,-1.0,0.0,-2.0,-1.0,0.0,-3.0,-3.0,-2.0,-1.0,0.0,-3.0,-1.0,-1.0,-3.0,-1.0,-1.0,-2.0,-2.0,0.0,-0.84,0.26,-3.89,-0.84,3.05,0.43,-1.47,-2.54,0.43,-0.22,0.47,1.94,-0.98,-1.44,0.66,0.5,3.05,0.67,0.47,-1.46,-0.4
712,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229880454259586,0.229880454259586,0.0,0.0,0.0,0.0,0.459760908519172,0.155706730429745,0.247422150236297,0.366990665074373,0.731990387957151,0.248253121306155,-0.82,0.2,1.014,194.0,-1.462,-3,0,-3,-1,-1,-2,-1,-3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.85,-0.02,-2.59,-0.85,-4.28,-2.49,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,0.0,0.0,14.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0,28.5714285714286,0.0,14.2857142857143,0.0,0.0,0.0,0.255704664189967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255704664189967,0.511409328379933,0.0,0.0,0.255704664189967,0.350783038301915,0.163369443490744,0.230142854017375,0.760091614289302,0.343530324186608,-0.171428571428571,0.142857142857143,0.814285714285714,41.4285714285714,2.44428571428571,-3,-2,1,3,0,-3,-1,-1.0,-1.0,-1.0,-3.0,-4.0,7.0,-4.0,-3.0,-3.0,1.0,-3.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,-0.62,3.52,1.99,-2.59,-1.12,-0.4,-1.66,1.84,1.62,1.04,-1.15,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,0.0,0.0,21.4285714285714,0.0,0.0,0.0,28.5714285714286,21.4285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554151264361696,0.738868352482262,0.554151264361696,0.0,0.0,0.0,0.0,0.260505261133266,0.32088117992356,0.233896470822609,3.7561056101933,0.574415713502923,-0.207142857142857,0.214285714285714,1.22785714285714,112.142857142857,-0.624285714285714,-3,-2,1,3,-1,2,-2,-2.0,-3.0,-3.0,0.0,-2.0,-1.0,-3.0,-2.0,-3.0,-1.0,-3.0,0.0,-3.0,-2.0,-2.0,4.0,-2.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,-1.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.54,-0.62,0.24,-0.14,2.29,1.06,-0.62,0.24,0.6,0.89,-2.49,1.49,0.31,-1.49,1.3,0.89,-4.22,1.3,-1.49,0.0,0.0
715,0.0,4.76190476190476,14.2857142857143,0.0,0.0,0.0,14.2857142857143,0.0,0.0,4.76190476190476,0.0,0.0,19.047619047619,0.0,0.0,0.0,0.289367072679394,0.0,0.289367072679394,0.0,0.0,0.0,0.0,0.868101218038181,0.868101218038181,0.289367072679394,1.15746829071758,0.0,0.289367072679394,0.244167604293066,0.26785302287175,0.198612300155791,0.79680880777014,0.237668076381764,0.185714285714286,0.142857142857143,1.05619047619048,37.6190476190476,1.37571428571429,-2,0,-3,-2,0,-3,-1,0.0,-1.0,-1.0,0.0,-2.0,-1.0,-3.0,-2.0,-3.0,-1.0,-3.0,0.0,-4.0,0.0,-3.0,-2.0,-3.0,0.0,-1.0,-1.0,-1.0,-2.0,-1.0,-4.0,-1.0,-3.0,1.0,-2.0,1.0,3.0,-2.0,-0.14,1.3,2.39,-1.39,-2.59,0.6,1.3,0.24,0.6,0.93,1.93,-2.46,0.75,-2.49,-0.62,-2.18,-4.22,-0.25,0.6,0.54,-0.62
716,0.0,8.33333333333333,0.0,0.0,8.33333333333333,0.0,0.0,8.33333333333333,0.0,0.0,8.33333333333333,0.0,8.33333333333333,0.0,8.33333333333333,0.0,0.0,0.0,0.302691687973776,0.0,0.302691687973776,0.0,0.302691687973776,0.0,0.0,0.0,0.302691687973776,0.0,0.0,0.195333138224882,0.246027099888336,0.255948073913006,-1.1509127365819,0.138398199220722,-0.325,0.0833333333333333,1.13083333333333,65.8333333333333,1.1275,-4,-1,-2,-1,4,-1,-2,-3.0,0.0,-1.0,-2.0,3.0,-3.0,2.0,7.0,0.0,-2.0,-2.0,1.0,-3.0,1.0,-3.0,-1.0,0.0,-3.0,-1.0,0.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,0.84,0.75,-1.46,0.24,0.26,0.09,-2.54,0.43,-2.32,0.6,-0.14,1.3,0.6,0.66,-2.18,2.39,0.0,0.0,0.0,0.0
717,8.33333333333333,8.33333333333333,0.0,25.0,0.0,16.6666666666667,8.33333333333333,0.0,0.0,16.6666666666667,8.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.319337136543231,0.319337136543231,0.958011409629692,0.0,0.638674273086461,0.0,0.319337136543231,0.0,0.638674273086461,0.0,0.0,0.0,0.196282074410759,0.29628400949597,0.188096779550041,-0.174072372400018,0.291490930546474,0.0916666666666666,0.0,0.916666666666667,73.3333333333333,0.179166666666667,2,-1,-3,-2,-1,-3,-1,-3.0,-1.0,-1.0,-3.0,-3.0,-2.0,-2.0,-3.0,9.0,-3.0,-2.0,-1.0,-2.0,-2.0,-3.0,0.0,-1.0,-4.0,-2.0,-2.0,7.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,-0.25,0.24,-0.14,-3.89,1.84,2.0,2.05,0.36,-1.67,3.71,0.18,-2.65,-1.71,-0.38,0.27,2.29,0.0,0.0,0.0,0.0
718,4.0,4.0,0.0,4.0,4.0,4.0,4.0,8.0,4.0,8.0,4.0,12.0,0.0,4.0,0.0,0.740066463088732,0.0,0.246688821029577,0.246688821029577,0.246688821029577,0.246688821029577,0.246688821029577,0.493377642059154,0.246688821029577,0.0,0.493377642059154,0.0,0.246688821029577,0.493377642059154,0.224834781283056,0.288506440734018,0.239969956953349,2.83915627361909,0.333964535674242,-0.1,0.04,1.03,82.0,1.6972,-3,-1,-2,-2,0,-3,-1,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-2.0,-3.0,-2.0,-4.0,-1.0,-4.0,1.0,-2.0,0.0,-3.0,3.0,-1.0,0.0,-1.0,-1.0,-3.0,-4.0,-1.0,-3.0,0.0,-1.0,-2.0,-1.0,-2.0,0.18,-2.65,-4.36,3.44,-2.59,0.47,-0.98,0.75,-1.12,0.27,1.84,0.7,2.0,-1.12,-0.02,-2.18,3.52,-0.25,0.36,-0.72,0.84
719,0.0,16.6666666666667,8.33333333333333,0.0,0.0,0.0,0.0,16.6666666666667,8.33333333333333,8.33333333333333,0.0,16.6666666666667,0.0,16.6666666666667,8.33333333333333,0.3387809308855,0.0,0.0,0.3387809308855,0.0,0.0,0.0,0.3387809308855,0.0,0.16939046544275,0.16939046544275,0.0,0.3387809308855,0.0,0.327115525024423,0.328665942316413,0.174828067216414,-0.0316319295067373,0.721010374152378,-0.375,0.333333333333333,1.09666666666667,65.0,1.98083333333333,-1,-1,-4,-3,-2,-3,3,-4.0,5.0,1.0,-2.0,3.0,-3.0,2.0,7.0,-2.0,-2.0,1.0,-3.0,11.0,-2.0,-2.0,-1.0,-2.0,-3.0,-3.0,-1.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,3.52,1.99,-4.22,-0.11,-0.25,-2.54,0.43,3.94,0.59,3.44,-1.59,-1.49,-0.17,-0.22,3.11,0.0,0.0,0.0,0.0
720,0.0,16.6666666666667,16.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6666666666667,0.0,33.3333333333333,0.0,0.0,0.0,0.0,0.0,0.327147510723058,0.0,0.0,0.0,0.0,0.0,0.327147510723058,0.0,0.654295021446116,0.0,0.0,0.205603046533132,0.21106175551007,0.256187687233739,-1.23708792383749,0.222579500211404,0.15,0.166666666666667,1.04,0.0,3.12333333333333,-3,-2,1,3,-1,0,-2,-3.0,2.0,1.0,-1.0,-2.0,-1.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,-0.62,0.75,-1.46,3.11,-1.44,0.66,2.39,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,0.0,3.57142857142857,0.0,7.14285714285714,3.57142857142857,7.14285714285714,0.0,7.14285714285714,0.0,17.8571428571429,7.14285714285714,3.57142857142857,0.0,0.0,3.57142857142857,0.337104753243807,0.337104753243807,0.0,0.337104753243807,0.674209506487614,0.337104753243807,0.674209506487614,0.674209506487614,0.0,0.0,1.68552376621904,0.0,0.0,1.34841901297523,0.22154946568685,0.225711937380872,0.215633843688471,-1.14980197554206,0.115739925093026,-0.285714285714286,0.0357142857142857,0.922857142857143,104.285714285714,0.836071428571429,-3,-2,2,7,-2,0,-2,-3.0,0.0,2.0,-1.0,0.0,-3.0,-2.0,-1.0,-3.0,-2.0,-3.0,0.0,-2.0,-1.0,-4.0,0.0,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,1.0,-3.0,-1.0,-4.0,-1.0,-1.0,-2.0,-2.0,0.0,0.04,-1.47,1.75,-1.34,3.05,-3.5,-0.17,-4.28,-1.49,-4.06,0.36,-0.82,-0.38,1.84,-0.4,0.26,-4.28,0.75,1.84,-1.46,-0.4
